Unnamed: 0,ID,Name,Taxonomy,species group,species id,reference_lib,batch,false_pos_prone,Combined,Min,Max,Mean,Median,Std,sample_abund,control_abund,sample_normalized,control_normalized,normalized_corrected,S:N,sample,control,mode
3568,Uncultured beta proteobacterium; FJ975788.1.1359,FJ975788.1.1359,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured beta proteobacterium,Uncultured beta proteobacterium, FJ975788.1.1359,LSU,batch3_20231114,No,5303,0,1829,482.09090909090907,11.0,806.6615714840339,1671,0,320.193678,0.0,320.193678,inf,BFTMS23111403,BFTMS23111401,LSU_strict
107,Staphylococcus aureus; JN084559.1.1432,JN084559.1.1432,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084559.1.1432,PanBac,batch3_20231114,No,2445,0,630,222.27272727272728,122.0,225.2154927659689,122,0,23.377396,0.0,23.377396,inf,BFTMS23111403,BFTMS23111401,PanBac_moderate
3568,Uncultured beta proteobacterium; FJ975788.1.1359,FJ975788.1.1359,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured beta proteobacterium,Uncultured beta proteobacterium, FJ975788.1.1359,PanBac,batch3_20231114,No,5303,0,1829,482.09090909090907,11.0,806.6615714840339,1710,0,274.74741,0.0,274.74741,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
2600,Staphylococcus aureus; LS483314.2093564.2095103,LS483314.2093564.2095103,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, LS483314.2093564.2095103,PanBac,batch3_20231114,No,1240,0,351,112.72727272727272,80.0,128.448504007708,351,0,56.395521,0.0,56.395521,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
1332,Staphylococcus aureus subsp. aureus ECT-R 2; FR714927.2042131.2043670,FR714927.2042131.2043670,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus subsp. aureus ECT-R 2,Staphylococcus aureus subsp. aureus ECT-R 2, FR714927.2042131.2043670,PanBac,batch3_20231114,No,3927,0,909,357.0,311.0,302.9577528303245,311,0,49.968681,0.0,49.968681,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,PanBac,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,213,0,34.222923,0.0,34.222923,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
2885,Escherichia coli; LT601384.4343825.4345356,LT601384.4343825.4345356,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia coli,Escherichia coli, LT601384.4343825.4345356,PanBac,batch3_20231114,No,1407,0,354,127.9090909090909,126.0,96.0931366388407,174,0,27.956754,0.0,27.956754,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
1692,Escherichia coli O127:H6 str. E2348/69; FM180568.3696375.3697916,FM180568.3696375.3697916,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia coli O127:H6 str. E2348/69,Escherichia coli O127:H6 str. E2348/69, FM180568.3696375.3697916,PanBac,batch3_20231114,No,265,0,110,24.09090909090909,5.0,37.09569933416687,110,0,17.67381,0.0,17.67381,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
107,Staphylococcus aureus; JN084559.1.1432,JN084559.1.1432,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084559.1.1432,PanBac,batch3_20231114,No,2445,0,630,222.27272727272728,122.0,225.2154927659689,95,0,15.263745,0.0,15.263745,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
5139,Uncultured organism; HQ793174.1.1451,HQ793174.1.1451,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured organism,Uncultured organism, HQ793174.1.1451,PanBac,batch3_20231114,No,279,0,105,25.363636363636363,0.0,43.16774890418246,91,0,14.621061,0.0,14.621061,inf,BFTMS23111404,BFTMS23111401,PanBac_moderate
3568,Uncultured beta proteobacterium; FJ975788.1.1359,FJ975788.1.1359,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured beta proteobacterium,Uncultured beta proteobacterium, FJ975788.1.1359,PanBac,batch3_20231114,No,5303,0,1829,482.09090909090907,11.0,806.6615714840339,1829,0,395.391391,0.0,395.391391,inf,BFTMS23111405,BFTMS23111401,PanBac_moderate
2885,Escherichia coli; LT601384.4343825.4345356,LT601384.4343825.4345356,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia coli,Escherichia coli, LT601384.4343825.4345356,PanBac,batch3_20231114,No,1407,0,354,127.9090909090909,126.0,96.0931366388407,354,0,76.527366,0.0,76.527366,inf,BFTMS23111405,BFTMS23111401,PanBac_moderate
1332,Staphylococcus aureus subsp. aureus ECT-R 2; FR714927.2042131.2043670,FR714927.2042131.2043670,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus subsp. aureus ECT-R 2,Staphylococcus aureus subsp. aureus ECT-R 2, FR714927.2042131.2043670,PanBac,batch3_20231114,No,3927,0,909,357.0,311.0,302.9577528303245,191,0,41.290189,0.0,41.290189,inf,BFTMS23111405,BFTMS23111401,PanBac_moderate
2600,Staphylococcus aureus; LS483314.2093564.2095103,LS483314.2093564.2095103,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, LS483314.2093564.2095103,PanBac,batch3_20231114,No,1240,0,351,112.72727272727272,80.0,128.448504007708,180,0,38.91222,0.0,38.91222,inf,BFTMS23111405,BFTMS23111401,PanBac_moderate
5799,Escherichia sp. enrichment culture clone NBAR018; GU644482.1.1382,GU644482.1.1382,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia sp. enrichment culture clone NBAR018,Escherichia sp. enrichment culture clone NBAR018, GU644482.1.1382,PanBac,batch3_20231114,No,28767,11,5878,2615.181818181818,2062.0,2050.495736068808,2619,11,2993.027247,1.546864,2991.480383,1933.9000603802276,BFTMS23111410,BFTMS23111401,PanBac_moderate
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,PanBac,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,2136,0,2441.048568,0.0,2441.048568,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
178,Lactobacillus fermentum; JN175331.1.1502,JN175331.1.1502,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Lactobacillus fermentum,Lactobacillus fermentum, JN175331.1.1502,PanBac,batch3_20231114,No,10504,0,2337,954.9090909090908,1063.0,993.473648824714,1093,5,1249.094609,0.70312,1248.391489,1775.502743486176,BFTMS23111410,BFTMS23111401,PanBac_moderate
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,PanBac,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,962,0,1099.386106,0.0,1099.386106,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,PanBac,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,672,0,767.970336,0.0,767.970336,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
128,Enterococcus faecalis; KY630654.1.1452,KY630654.1.1452,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis,Enterococcus faecalis, KY630654.1.1452,PanBac,batch3_20231114,No,4174,0,987,379.45454545454544,235.0,409.442392440344,587,0,670.831231,0.0,670.831231,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
5717,Uncultured bacterium; HQ883956.1.1540,HQ883956.1.1540,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, HQ883956.1.1540,PanBac,batch3_20231114,No,6234,1,1608,566.7272727272727,393.0,512.5836694451143,550,1,628.54715,0.140624,628.406526,4468.700406758448,BFTMS23111410,BFTMS23111401,PanBac_moderate
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,PanBac,batch3_20231114,No,3590,0,1020,326.3636363636364,120.0,375.6400598251663,522,1,596.548386,0.140624,596.407762,4241.152022414382,BFTMS23111410,BFTMS23111401,PanBac_moderate
4073,Bacillus subtilis subsp. spizizenii str. W23; CP002183.613684.615242,CP002183.613684.615242,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.613684.615242,PanBac,batch3_20231114,No,4056,0,1081,368.7272727272728,302.0,415.0099013057618,473,0,540.550549,0.0,540.550549,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,PanBac,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,438,0,500.552094,0.0,500.552094,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
4344,Listeria monocytogenes; CP020833.1781692.1783252,CP020833.1781692.1783252,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes,Listeria monocytogenes, CP020833.1781692.1783252,PanBac,batch3_20231114,No,1073,0,394,97.54545454545456,7.0,134.93877399499644,394,0,450.268322,0.0,450.268322,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
351,Bacillus halotolerans; JN585825.1.1407,JN585825.1.1407,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus halotolerans,Bacillus halotolerans, JN585825.1.1407,PanBac,batch3_20231114,No,3394,0,720,308.54545454545456,362.0,313.9876951844972,362,0,413.698306,0.0,413.698306,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
98,Pseudomonas aeruginosa PA38182; HG530068.754687.756210,HG530068.754687.756210,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa PA38182,Pseudomonas aeruginosa PA38182, HG530068.754687.756210,PanBac,batch3_20231114,No,2958,0,659,268.90909090909093,287.0,277.0243507511405,354,1,404.555802,0.140624,404.415178,2875.861716349983,BFTMS23111410,BFTMS23111401,PanBac_moderate
648,Staphylococcus aureus; CP012970.1913319.1914863,CP012970.1913319.1914863,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, CP012970.1913319.1914863,PanBac,batch3_20231114,No,3390,0,834,308.1818181818182,127.0,310.7043025713735,338,0,386.270794,0.0,386.270794,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
6858,Staphylococcus sp. zf-IRht16; DQ223661.1.1462,DQ223661.1.1462,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus sp. zf-IRht16,Staphylococcus sp. zf-IRht16, DQ223661.1.1462,PanBac,batch3_20231114,No,3188,0,820,289.8181818181818,321.0,289.78364970502327,321,0,366.842973,0.0,366.842973,inf,BFTMS23111410,BFTMS23111401,PanBac_moderate
5799,Escherichia sp. enrichment culture clone NBAR018; GU644482.1.1382,GU644482.1.1382,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia sp. enrichment culture clone NBAR018,Escherichia sp. enrichment culture clone NBAR018, GU644482.1.1382,PanBac,batch3_20231114,No,28767,11,5878,2615.181818181818,2062.0,2050.495736068808,4634,11,5586.945028,1.546864,5585.398164,3610.7881261701095,BFTMS23111411,BFTMS23111401,PanBac_moderate
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,PanBac,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,4108,0,4952.777336,0.0,4952.777336,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
178,Lactobacillus fermentum; JN175331.1.1502,JN175331.1.1502,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Lactobacillus fermentum,Lactobacillus fermentum, JN175331.1.1502,PanBac,batch3_20231114,No,10504,0,2337,954.9090909090908,1063.0,993.473648824714,2102,5,2534.259484,0.70312,2533.556364,3603.3057856411424,BFTMS23111411,BFTMS23111401,PanBac_moderate
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,PanBac,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,1525,0,1838.60405,0.0,1838.60405,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,PanBac,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,1184,0,1427.480128,0.0,1427.480128,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
5717,Uncultured bacterium; HQ883956.1.1540,HQ883956.1.1540,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, HQ883956.1.1540,PanBac,batch3_20231114,No,6234,1,1608,566.7272727272727,393.0,512.5836694451143,1025,1,1235.78305,0.140624,1235.642426,8786.853069177381,BFTMS23111411,BFTMS23111401,PanBac_moderate
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,PanBac,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,970,0,1169.47274,0.0,1169.47274,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
128,Enterococcus faecalis; KY630654.1.1452,KY630654.1.1452,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis,Enterococcus faecalis, KY630654.1.1452,PanBac,batch3_20231114,No,4174,0,987,379.45454545454544,235.0,409.442392440344,846,0,1019.973132,0.0,1019.973132,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
6858,Staphylococcus sp. zf-IRht16; DQ223661.1.1462,DQ223661.1.1462,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus sp. zf-IRht16,Staphylococcus sp. zf-IRht16, DQ223661.1.1462,PanBac,batch3_20231114,No,3188,0,820,289.8181818181818,321.0,289.78364970502327,820,0,988.62644,0.0,988.62644,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
4073,Bacillus subtilis subsp. spizizenii str. W23; CP002183.613684.615242,CP002183.613684.615242,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.613684.615242,PanBac,batch3_20231114,No,4056,0,1081,368.7272727272728,302.0,415.0099013057618,793,0,956.074106,0.0,956.074106,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,PanBac,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,735,0,886.14687,0.0,886.14687,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,PanBac,batch3_20231114,No,3590,0,1020,326.3636363636364,120.0,375.6400598251663,722,1,870.473524,0.140624,870.3329,6189.077966776653,BFTMS23111411,BFTMS23111401,PanBac_moderate
648,Staphylococcus aureus; CP012970.1913319.1914863,CP012970.1913319.1914863,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, CP012970.1913319.1914863,PanBac,batch3_20231114,No,3390,0,834,308.1818181818182,127.0,310.7043025713735,688,0,829.481696,0.0,829.481696,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
1332,Staphylococcus aureus subsp. aureus ECT-R 2; FR714927.2042131.2043670,FR714927.2042131.2043670,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus subsp. aureus ECT-R 2,Staphylococcus aureus subsp. aureus ECT-R 2, FR714927.2042131.2043670,PanBac,batch3_20231114,No,3927,0,909,357.0,311.0,302.9577528303245,682,0,822.247844,0.0,822.247844,inf,BFTMS23111411,BFTMS23111401,PanBac_moderate
5799,Escherichia sp. enrichment culture clone NBAR018; GU644482.1.1382,GU644482.1.1382,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia sp. enrichment culture clone NBAR018,Escherichia sp. enrichment culture clone NBAR018, GU644482.1.1382,PanBac,batch3_20231114,No,28767,11,5878,2615.181818181818,2062.0,2050.495736068808,5754,11,4774.910868,1.546864,4773.364004,3085.833016994384,BFTMS23111412,BFTMS23111401,PanBac_moderate
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,PanBac,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,5295,0,4394.01339,0.0,4394.01339,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
178,Lactobacillus fermentum; JN175331.1.1502,JN175331.1.1502,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Lactobacillus fermentum,Lactobacillus fermentum, JN175331.1.1502,PanBac,batch3_20231114,No,10504,0,2337,954.9090909090908,1063.0,993.473648824714,2337,5,1939.340754,0.70312,1938.637634,2757.193130617818,BFTMS23111412,BFTMS23111401,PanBac_moderate
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,PanBac,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,2212,0,1835.610504,0.0,1835.610504,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,PanBac,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,1720,0,1427.32824,0.0,1427.32824,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,PanBac,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,1480,0,1228.16616,0.0,1228.16616,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
5717,Uncultured bacterium; HQ883956.1.1540,HQ883956.1.1540,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, HQ883956.1.1540,PanBac,batch3_20231114,No,6234,1,1608,566.7272727272727,393.0,512.5836694451143,1236,1,1025.684712,0.140624,1025.544088,7292.809819092047,BFTMS23111412,BFTMS23111401,PanBac_moderate
4073,Bacillus subtilis subsp. spizizenii str. W23; CP002183.613684.615242,CP002183.613684.615242,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.613684.615242,PanBac,batch3_20231114,No,4056,0,1081,368.7272727272728,302.0,415.0099013057618,1081,0,897.059202,0.0,897.059202,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
128,Enterococcus faecalis; KY630654.1.1452,KY630654.1.1452,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis,Enterococcus faecalis, KY630654.1.1452,PanBac,batch3_20231114,No,4174,0,987,379.45454545454544,235.0,409.442392440344,987,0,819.054054,0.0,819.054054,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
1332,Staphylococcus aureus subsp. aureus ECT-R 2; FR714927.2042131.2043670,FR714927.2042131.2043670,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus subsp. aureus ECT-R 2,Staphylococcus aureus subsp. aureus ECT-R 2, FR714927.2042131.2043670,PanBac,batch3_20231114,No,3927,0,909,357.0,311.0,302.9577528303245,909,0,754.326378,0.0,754.326378,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
4140,Pseudomonas aeruginosa RP73; CP006245.6119651.6121179,CP006245.6119651.6121179,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa RP73,Pseudomonas aeruginosa RP73, CP006245.6119651.6121179,PanBac,batch3_20231114,No,2753,0,849,250.27272727272728,110.0,314.2947950281999,849,1,704.535858,0.140624,704.395234,5009.068395153032,BFTMS23111412,BFTMS23111401,PanBac_moderate
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,PanBac,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,806,0,668.852652,0.0,668.852652,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
89,Enterococcus sp. L177(2011); JN104594.1.1492,JN104594.1.1492,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus sp. L177(2011),Enterococcus sp. L177(2011), JN104594.1.1492,PanBac,batch3_20231114,No,3371,0,799,306.45454545454544,252.0,335.48870730215754,799,0,663.043758,0.0,663.043758,inf,BFTMS23111412,BFTMS23111401,PanBac_moderate
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,PanBac,batch3_20231114,No,3590,0,1020,326.3636363636364,120.0,375.6400598251663,709,1,588.357978,0.140624,588.217354,4182.90870690636,BFTMS23111412,BFTMS23111401,PanBac_moderate
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,PanBac,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,1208,0,317.47448,0.0,317.47448,inf,BFTMS23111413,BFTMS23111401,PanBac_moderate
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,PanBac,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,517,0,135.87277,0.0,135.87277,inf,BFTMS23111413,BFTMS23111401,PanBac_moderate
351,Bacillus halotolerans; JN585825.1.1407,JN585825.1.1407,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus halotolerans,Bacillus halotolerans, JN585825.1.1407,PanBac,batch3_20231114,No,3394,0,720,308.54545454545456,362.0,313.9876951844972,398,0,104.59838,0.0,104.59838,inf,BFTMS23111413,BFTMS23111401,PanBac_moderate
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,PanBac,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,377,0,99.07937,0.0,99.07937,inf,BFTMS23111413,BFTMS23111401,PanBac_moderate
6858,Staphylococcus sp. zf-IRht16; DQ223661.1.1462,DQ223661.1.1462,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus sp. zf-IRht16,Staphylococcus sp. zf-IRht16, DQ223661.1.1462,PanBac,batch3_20231114,No,3188,0,820,289.8181818181818,321.0,289.78364970502327,342,0,89.88102,0.0,89.88102,inf,BFTMS23111413,BFTMS23111401,PanBac_moderate
